Page_URL,name,company,level,vacancy,time,address,salary,deadline,education,skills,desc,desc1
https://merojob.com/it-assitant/,Information Technology (IT) Assistant,USAID’s Strengthening Systems for Better Health (SSBH) Activity ,,,,,,,,,,"
NUMBER OF VACANCIES: 1 LOCATION: Kathmandu, Nepal SUPERVISOR: Information Technology (IT) ManagerThe Information Technology (IT) Assistant is responsible for assisting the Information Technology (IT) Manager to establish flawless and secured network and internet service for SSBH. Likewise, S/he will be responsible for imaging computers and providing day-to-day general troubleshooting for staff laptops, computers and other IT equipment.The position is based in Kathmandu, with 20% of time spent on field travel throughout the project’s operational area.  KEY RESPONSIBILITIES AND ACTIVITIES:Specific tasks include:Setting up new laptops for project computer users.Facilitating smooth operation of all IT and electronic systems, to include placement of routers, Meraki WiFi devices, network storage, network printers, CCTV camera and ensure the smooth operation of these devices.Providing on-call assistance to project staff as and when needed to resolve user’s computer issues.Coordinating with the internet service provider (ISP) to troubleshoot connectivity issues.Installing network printers, approved software and fonts in users’ computers.Performing routine preventive maintenance (disk scan, deleting temp files, defragmentation, etc.); installing software patches and upgrades, troubleshooting hardware or software problems; and ensuring users are backing up their data files on the designated folder.Supporting provision of basic training to users on MS Office 2013 products and other applications such as Cisco WebEx, Skype for Business, etc. Assisting with correct maintenance of the physical inventory system for IT equipment.Providing technical support for major and/or urgent problems with LAN or any of its components (server crash, firewall, virus attack, hard drive failure, etc.).  Assisting with maintenance of the shared resources (common directory, software and applications) in the server /Project Sharepoint workspace and ensure that appropriate access permission is granted to the users.Performing other similar duties as directed by supervisor.Skills Prerequisites: Bachelor’s Degree (minimum), in Information Technology or other relevant field.Minimum of two years of relevant professional experience. Prior experience with USAID-funded projects preferred.Proactive, learning attitude, coaching and organizational skills.Strong interpersonal skills and communication skills, initiative, and good judgment.Ability to independently plan and execute complex tasks while addressing daily management details and remaining organized.Willingness to travel for work in Karnali and Lumbini Provinces. SSBH is committed to achieving workforce diversity in terms of gender and culture. Individuals from minority groups and persons with disabilities are equally encouraged to apply. Only the shortlisted candidates will be contacted for further selection process. Canvassing at any stage of the processes shall lead to automatic disqualification.
"
https://merojob.com/mobile-developer-7/,Mobile Developer,Gurzu Inc ,"
Mid Level
",2,"
Full Time
",Kathmandu,"
Negotiable
","Nov. 21, 2020 23:55
(3 weeks, 3 days from now)
",Bachelor,"
Technical
Communication
Programming Language
","Minimum 2 years working as a full-time professional mobile developer with at least 1-year experience in React NativeAt least 3 demonstrable apps made in React-Native or Native(Java/Kotlin/Swift/Objective C) available in stores or gitExcellent communication skills, both verbal and writtenWilling to learn and work on different mobile platforms/frameworks when neededBachelor’s Degree in related technical field","
Work with in a team to understand, collaborate and deliver the business goalsDevelop, build and deploy advanced applications for the iOS & Android platforms in React NativeDevelop clean, elegant and reusable code that is easy to maintain and extendLeverage native APIs for deep integrations with both iOS and Android platformsDevelop automated tests to ensure high quality of productsImplement third party library and API to the applicationBuilt pixel perfect and smooth UIs across multiple mobile platformsDetect and fix bugs and performance bottlenecksCollaborate with team to deliver an innovative solutionWork with team to understand existing applications and design new features to itKeeping yourself updated on current trends and technologies in this industry
"
https://merojob.com/product-desinger/,Product Designer,Gurzu Inc ,"
Mid Level
",2,"
Full Time
",Kathmandu,"
Negotiable
","Nov. 21, 2020 23:55
(3 weeks, 3 days from now)
",Bachelor,"
Problem Solving
Analytical
Communication
Creative Thinking
","Previous working experience as a Product Designer for minimum of 2 year(s)Strong knowledge of the industry and market trendsKnowledge of user centric design processes and methodsSharp analytical and problem-solving skillsExcellent attention to detailA well-rounded portfolio of client work, demonstrating a strong understanding of client objectivesCreativity in mixing up colors, shapes and techniquesOutstanding communication, presentation and leadership skillsFamiliarity with prototyping tools including InVision Studio, Sketch, XD and Figma","
Take part in user experience researchCreate prototypes, wireframes, sketches, journey maps, and other digital tools to test and improve product experiences in collaboration with internal and external customersUse research to challenge and validate design decisions in an ongoing development process that strives to make the customer experience betterDefine the right interaction model and evaluate its successFind creative ways to solve UX problems (e.g. usability, findability)Communicate design ideas and prototypes to developers
"
https://merojob.com/part-time-machine-learning-engineer-2/,Machine Learning Engineer - Part Time,Chulo Solutions ,"
Mid Level
",1,"
Part Time
",Online,"
NRs. 30,000.00 - 45,000.00 Monthly
","Nov. 21, 2020 23:55
(3 weeks, 3 days from now)
",Bachelor,"
Sequence Modeling
Nlp
Machine Learning
Python
Communication
",An expert in machine learning to help us to design and build an online e-learning program. A person who can work part-time for about 15 - 20 hours a week. (It is remote work. Working hours can be decided according to your circumstances.),"
We are looking for:An expert in machine learning to help us to design and build an online e-learning program. A person who can work part-time for about 15 - 20 hours a week. (It is remote work. Working hours can be decided according to your circumstances.)Required skills:Advanced degree in computer science, math, statistics or a related disciplineExtensive data modeling and data architecture skillsProgramming experience in PythonExperience in machine learning frameworks in python such as TensorFlow or KerasStrong knowledge about machine learning and deep learning algorithms such as k-Nearest, NLP and sequence modeling, along with CNNStrong written and verbal communications in EnglishCore responsibilities:Create, check, and modify online courses about machine learningCommunicate with the foreign team for any improvement in our online programsResearch, Design and Frame Machine Learning SystemsUnderstand and Transform the Prototypes of Data ScienceVerifying data quality, and/or ensuring it via data cleaningPerform Machine Learning Model Tests and ExperimentsDevelop the Machine Learning Model as per the NeedSelect and Implement Right Machine Learning AlgorithmsUnderstand Business Objectives and Developing the ML ModelsCompany benefits:Friendly, creative working environment with a foreign teamWorking with the latest technologiesTimely salary reviewRemote working policyApplying Procedure:If you believe you are the one and have a passion to work with us, APPLY NOW with Your recent resume in PDF format Your desired weekly working hours and monthly salaryat [email protected].We are looking forward to receiving your application!OR,
"
https://merojob.com/sr-react-developer-2/,Sr. React Developer,Deerhold Nepal ,"
Mid Level
",3,"
Full Time
",Kathmandu,"
Negotiable
","Nov. 22, 2020 23:55
(3 weeks, 4 days from now)
",Bachelor,"
Time Management
Css
Html
Communication
Interpersonal
","Bachelor’s degree in Computer Science, Information Technology, or a similar fieldPrevious experience working as a React.js DeveloperIn-depth knowledge of JavaScript,the DOM, CSS, HTML and front-end languagesKnowledge of REACT tools including React.js, hooks, ReduxExperience with user interface designKnowledge of performance testing frameworks including JestExperience with browser-based debugging and performance testing softwareExcellent troubleshooting skillsFamiliarity with RESTful APIsExperience using GitExcellent communication skills, both written and verbalExperience in cloud platforms such as AWSExperience working on content modeling is a plus pointIn-depth experience working on custom CMS integration and developmentAble to work well on a remote, multi-national team with Agile and Scrum",
https://merojob.com/react-native-developer-8/,React Native Developer,Agile Solutions ,"
Mid Level
",1,"
Full Time
","Gairidhara, Kathmandu","
Negotiable
","Nov. 12, 2020 23:55
(2 weeks, 1 day from now)
",Bachelor,"
Javascript
Native
Mobile Application Development
React
","At least 2 year experience of building mobile applications using React Native;Experience building and consuming APIs to interact with other applications using REST or GraphQL, Microsoft Graph API, OData etc; Proficiency with HTML, CSS, JavaScript;Experience both Android and IOS development;Experience in working in an agile environment to quickly iterate and deliver features to users.",
https://merojob.com/software-engineer-net-12/,Software Engineer (.net),Tech One Global ,"
Mid Level
",1,"
Full Time
",Kathmandu,"
Negotiable
","Oct. 31, 2020 23:55
(3 days, 13 hours from now)
",Bachelor,"
Javascript
Css
Ms-Sql
Angularjs
.Net
","1-2 years of experience with .NET, C#, ASP.NET (Webforms & MVC), and MS-SQLExperience with Visual Studio 2010/2013 or laterExperience with JavaScript, JQuery, AngularJS, CSSMust be able to work at a fast pace, independently and with a team, to  develop  new  applications  and  solve  issues  with  existing applicationsMust have familiarity with SQL Server stored procedures and user defined functions; MS SQL 2008/2012 or laterExperience in SharePoint development will be highly consideredMicrosoft certifications as a solution developer (MCP, MCSD etc.) will be an added advantageStrong SQL knowledge will be an added advantageHe / She should be a strong team player who can work with dynamic  global  team  to  cater  cutting  edge  solutions  to  our Enterprise client across the region","
Web Application development and IntegrationActively participate in product design reviews by providing creative and practical ideas and solutions in a teamwork environmentIf you are confident that you are ready work with a challenging & winning global team, apply today.Applying Procedure:Interested candidates are requested to send their updated CV at [email protected]or call us at 977-9802311210OR,
"
https://merojob.com/nodejs-typescript-developer/,NodeJS | Typescript | Angular | NestJS Developer,Thingerz ,"
Senior Level
",2,"
Full Time
","Remote, Work From Home","
NRs. 20,000.00 - 50,000.00 Monthly
","Nov. 18, 2020 23:55
(3 weeks from now)
",,"
Node.Js
Javascript
Communication
Angular
",Strong proficiency with JavaScript and TypescriptStrong working experience with Node.jsExperience with Angular Framework Experience with MongoDB,
https://merojob.com/android-developer-163/,Android Developer,Foreveryng ,"
Senior Level
",1,"
Full Time
","Sanepa, Lalitpur","
Negotiable
","Nov. 02, 2020 23:55
(5 days, 13 hours from now)
",Bachelor,"
Html5
Sql/Sqlite
Bug Fixing
","Knowledge of Java Kotlin and Android StudioUnderstanding of Android Application Framework and Design Patterns Good understanding of UI placement, Wire frames and Design FlowGood understanding of REST Api, SQL/SQLite , HTML5 & ScriptingShould have Worked on bug fixing and improving application performance.",
https://merojob.com/htmlcssjavascript-developer/,HTML / CSS / JavaScript Developer,Himalayan Techies ,"
Mid Level
",10,"
Full Time
","Babar Mahal, Kathmandu","
NRs. 20,000.00 Monthly
","Oct. 31, 2020 18:00
(3 days, 7 hours from now)
",Bachelor,"
Html5
Javascript
Css
Html
Jquery
","Good understanding of Javascript Beginner level familiarity with jQuery Good knowledge of HTML and CSSIn-Depth knowledge of CSS so that they could design-code keeping the responsiveness of the activities in mindMust have done at least 2 website or web app projects just to make sure about the fundamentals of web designing and web programmingKnowledge of AJAX, animation libraries, and UX would be a plusBonus skills adobe aftereffects","
Good understanding of Javascript Beginner level familiarity with jQuery Good knowledge of HTML and CSSIn-Depth knowledge of CSS so that they could design-code keeping the responsiveness of the activities in mindMust have done at least 2 website or web app projects just to make sure about the fundamentals of web designing and web programmingKnowledge of AJAX, animation libraries, and UX would be a plusBonus skills adobe aftereffectsApplying Procedure:Interested candidates are requested to send their resume at [email protected] OR,
"
https://merojob.com/uiux-web-and-mobile-application-designer/,Front- End Developer,Foreveryng ,"
Senior Level
",2,"
Full Time
","Sanepa Height, Lalitpur","
Negotiable
","Nov. 02, 2020 23:30
(5 days, 13 hours from now)
",,"
Javascript
Sass
React
Vue
Ui/Ux
","Design UI/UX for Website and Mobile Application using tools like Figma or similar toolsConvert UI/UX designs into responsive website using front-end technologies, languages and frameworksImplement API to develop and maintain dynamic website",
https://merojob.com/word-press-developer-7/,Word Press Developer,Tej Solution ,"
Mid Level
",1,"
Full Time
",Kathmandu,"
Negotiable
","Nov. 02, 2020 23:55
(5 days, 13 hours from now)
",Bachelor,"
Css3
Html5
Jquery
Javascript
","Must have a Bachelor's degree in Computer Science or related field5+ years of experience as a web developerExperience creating and integrating custom WordPress plugins, themes, working with WordPress hooks and filtersExperience creating websites for a mobile-first strategyStrong knowledge of PHP web frameworksStrong knowledge of common PHP or web server exploits and their solutionsExperience with limitations of PHP as a platform and its workaroundsKnowledge of HTML5, CSS3, Sass, JavaScript, jQuery, and responsive frameworks (Foundation, Bootstrap)Experience with online usability, accessibility, and web analyticsExperience with development languages (Java or Python)Experience integrating or working with ad serving technologies (prebid, DFPP)Experience with software versioning and revision control systems (Subversion or Git)",
https://merojob.com/technical-writers-work-from-home-2/,Technical Writers (Work From Home),ContentioLab ,"
Entry Level
",12,"
Full Time
",Kathmandu (Work from Home),"
NRs. 20,000.00 Monthly
","Nov. 06, 2020 23:55
(1 week, 2 days from now)
",Bachelor,"
Critical Thinking
Multitasking
Communication
",Bachelors in EngineeringIELTS above 6.5 or TOEFL above 79 will be an added advantageAbility to Work with Technical Writing ToolsExcellent written and verbal communication skillsProficiency in MS OfficeStrong attention to detailsSkilled at prioritization and multi-tasking,
https://merojob.com/senior-backend-developer-5/,Senior Node JS Backend Developer,Concinnity Limited ,"
Senior Level
",1,"
Part Time
",Kathmandu,"
 NRs. 40,000.00 - 60,000.00 Monthly
","Nov. 07, 2020 23:55
(1 week, 3 days from now)
",Bachelor,"
Css3
Html5
Node.Js
Web Development
","5+ years of experience with Node.JSBS in computer science or engineeringStrong proficiency with JavaScript Familiar with AWS productsExperience with docker is a must. Knowledge of kubernetes is highly appreciated.Knowledge of Node.js and frameworks available such as Express, StrongLoopUnderstanding the nature of asynchronous programming and its quirks and workaroundsGood understanding of server-side templating languages such as Jade, EJSGood understanding of server-side CSS preprocessors such as Stylus, LessBasic understanding of front-end technologies, such as HTML5, and CSS3Understanding accessibility and security complianceUser authentication and authorization between multiple systems, servers, and environmentsIntegration of multiple data sources and databases into one systemUnderstanding fundamental design principles behind a scalable applicationUnderstanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platformCreating database schemas that represent and support business processesImplementing automated testing platforms and unit testsProficient understanding of code versioning tools, such as Git","
We are looking for a Node.js Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic, definition and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for integrating the front-end elements built by your co-workers into the application. Therefore, a basic understanding of front-end technologies is necessary as well.Responsibilities:Integration of user-facing elements developed by front-end developers with server side logicWriting reusable, testable, and efficient codeDesign and implementation of low-latency, high-availability, and performant applicationsIntegration of data storage solutionsImplementation of security and data protection
"
https://merojob.com/senior-front-end-developer-angular/,Senior Front-end Developer (Angular),Concinnity Limited ,"
Senior Level
",1,"
Part Time
",Kathmandu,"
NRs. 40,000.00 - 60,000.00 Monthly
","Nov. 07, 2020 23:55
(1 week, 3 days from now)
",Bachelor,"
Html5
Css
Communication
Search Engine Optimization (Seo)
","5+ years of experience with AngularBS degree in computer science or engineeringProficiency with JavaScript and HTML5Professional, precise communication skillsDeep knowledge of Angular practices and commonly used modules based on extensive work experienceCreating self-contained, reusable, and testable modules and componentsEnsuring a clear dependency chain, in regard to the app logic as well as the file systemAbility to provide SEO solutions for single page appsExtensive knowledge of CSS and JS methods for providing performant visual effects.Thorough understanding of the responsibilities of the platform, database, API, caching layer, proxies, and other web services used in the systemValidating user actions on the client side and providing responsive feedbackWriting non-blocking code, and resorting to advanced techniques such as multi-threading, when neededCreating custom, general use modules and components which extend the elements and modules of core AngularExperience with all levels of operation available to the front-end, such as from creating XHRs in vanilla JS to using a custom wrapper around $resourceExperience with building the infrastructure for serving the front-end app and assetsArchitecting and automating the build process for production, using task runners or scriptsDocumenting the code inline using JSDoc or other conventionsWriting extensive unit tests using automated TDD tasksCreating e2e test suites for all components, and running them with Protractor (or a well reasoned alternative)Creating configuration, build, and test scripts for Continuous Integration environments","
We are looking for an AngularJS Developer responsible for the client side of our service. Your primary focus will be to implement a complete user interface in the form of a mobile and desktop web app, with a focus on performance. Your main duties will include creating modules and components and coupling them together into a functional app. The artistic design will be delivered to you, together with a few HTML templates, but we will ask for your help in regard to animations, CSS, and final HTML output. You will work in a team with the back-end developer, and communicate with the API using standard methods. A thorough understanding of all of the components of our platform and infrastructure is required.ResponsibilitiesDelivering a complete front end applicationEnsuring high performance on mobile and desktopWriting tested, idiomatic, and documented JavaScript, HTML and CSSCoordinating the workflow between the graphic designer, the HTML coder, and yourselfCooperating with the back-end developer in the process of building the RESTful APICommunicating with external web services
"
https://merojob.com/full-stack-developer-41/,Full Stack Developer,Doransoft Pvt. Ltd. ,"
Mid Level
",3,"
Full Time
",Kathmandu,"
Negotiable
","Nov. 12, 2020 23:55
(2 weeks, 1 day from now)
",Bachelor,"
Laravel
Node.Js
React
Css3
Postgresql
","Should have minimum of 2 years of work experienceHands on experience writing NodeJS + AngularJS/ReactJS + PostgreSQL / MySQL / MongoDB code in productionExperience building highly scalable service APIs (REST, SOAP, Microservices) hosted on cloud environmentExperience with Agile Development, SCRUM, or Extreme Programming methodologies Skills Required Strong experience in HTML5, CSS3, Javascript, JQuery and latest Javascript frameworks (Backbone, Bootstrap,Node.js etc) Experience in one or more MVC frameworks(Laravel, Codeigniter, Ruby on Rails, Spring) is a plusCan provide support for existing applicationsSelf Motivated and open minded personGood learning attitudeExperience in integration and deliveryAbility to liaise at all levels within the businessSolid analysis and problem-solving skills","
We are a conscientious, reliable, creative and diligent team from Nepal with strong work ethics. We comprehend the beauty of digital products and deploy our passion to differentiate our self as a leading digital team. We represent and project client's goals and objectives in an artistic and digital form. We are the Software Developers, Web/Mobile Application developers, designers and marketers helping to bridge the gap between a business and its customers. We are recognized by the values we adopt like result oriented, individualized attention, creative, methodical, ethical and futuristic thinking. We impart the concrete combination of artistry and engineering and make new things familiar. We deliver what have been promised forthwith with the joint effort of our competent and devoted team members.Ability to work independently or as part of a teamIdentify technical problems and procedures and communicate their applicable solutionsParticipate in collecting information for developing enterprise level applicationsBe part of development team to migrate web applications in other technologies into NodeJS and MongoDB environmentResolve issues related to web application like cross-browser compatibility, security issues and moreDeveloping scalable applications (both Front-end (ReactJS / ReactJS Native and Back-end NodeJS)Basic Knowledge of secure coding practices as it pertains to OWASPExperience of working in a SCRUM/Agile team would be added valueWriting reusable code and libraries, optimize applications for performance and scalabilityDesign and implementation of low-latency, high-availability, and performance applicationsBuilding secured backend API's to be consumed by multiple applications (e.g. web and mobile) Implementation of security and data protectionWhat We OfferDashain BonusYour own workstationAnnual Paid LeavesFree LunchExcellent career opportunities5 days a weekOpen office environment
"
https://merojob.com/software-engineer-104/,Software Engineer,NBIT ,"
Mid Level
",1,"
Full Time
","Kumaripati, Lalitpur","
Negotiable
","Nov. 07, 2020 23:55
(1 week, 3 days from now)
",Bachelor,"
C#
Javascript
Web Development
Asp.Net
Agile Development
","Experience in .net coreGood understanding of AJAX , JavaScript Dom manipulation TechniquesExperience in JavaScript build tools .Expert in any one of the modern JavaScript MV-VM/MVC frameworks (AngularJS, JQuery, NodeJS, Vue.js)Ability to work independently or as part of a teamExperience of working in SCRUM/Agile teamExcellent communication skills both verbal and writtenStrong creative, logical and analytical skills",
https://merojob.com/java-backend-engineer/,Java Backend Engineer,,"
Senior Level
",1,"
Full Time
",Remote,"
$. 700.00 - 1,200.00 Monthly
","Nov. 10, 2020 23:55
(1 week, 6 days from now)
",Bachelor,"
Java
Css
Jquery
","Java 11Strong understanding of the Spring ecosystemStrong understanding of HibernateStrong understanding of the need and applications of Dependency InjectionStrong understanding of SOLID principles and Clean ArchitectureStrong understanding and experience with unit testing (Mockito, JUnit 5, AssertJ)Strong understanding of authentication and authorization with JWT tokensStrong understanding of GradleFamiliarity with KubernetesFamiliarity with integrating 3rd party vendorsFamiliarity with DockerFamiliarity with PostgreSQL and schema migrations (Liquibase)Familiarity with DDDFamiliarity with integration testing",
https://merojob.com/ios-developer-103/,Junior iOS Developer,EBPearls ,"
Mid Level
",1,"
Full Time
",Kandevsthan,"
Negotiable
","Oct. 28, 2020 23:55
(13 hours from now)
",Bachelor,"
Orm And Rdbms
Coredata
Cocoa Touch
",University Bachelor's degree in Computer Engineering or equivalent in relevant stream  Minimum 1 year of relevant professional work experience ,"
Position OverviewAre you passionate about developing state of the art web and mobile app solutions? Do you want to work with the award winning iOS App Development team?We are looking for iOS Developers who will be a responsible member of the Mobile Apps development team, the largest team at EB Pearls. This position is responsible for developing projects as per clients’ requirements. iOS developer reports directly to the Project Manager and is accountable for the Project Development.Job Roles and Responsibilities1. Project AccountabilityUnderstand the project requirements clearlyGenerate queries in case there is any confusion in understanding the projectDiscuss any technical challenges that might come affront while working on the projectRealize the project delivery date and understand the communication channelsWrite codes to develop a quality product on timeConduct first hand testing of the project tasks before submitting the tasks to the Project ManagerVerify the product with SRS2. Adapt to EB Work CultureAttend project meetings conducted by Project Manager with full preparation by studying the project documents and information.Follow company coding standards.3. Team CoordinationTake ownership of the project from planning to the delivery of the project.Be easily approachable and flexible in work.Perks and BenefitsWe strive to make sure that our people are comfortable, happy and growing at EB Pearls.We offer:Insurance: We enroll our employees in the company's group insurance policy that covers both medial and accidental insurance.Competitive Salary: We strive to ensure that our people get competitive remuneration as per the industry standardsTimely performance appraisal and salary reviews: We conduct bi yearly performance review to ensure that our people are always on top of their game and ensure yearly salary review on a timely basis to compliment.Paid Time Off (PTO)/ Paid Holidays: PTO refers to days when you can take time away from work while still being paid your usual salary. We provide 13 business days off as festival holidays.Employee Recognition: We are a company led by performers and we never fail to acknowledge the exemplary performance of our peopleSocial Security Fund: SSF is a contribution based social security scheme, the employee contributes 11 % and the employer adds 20% of the basic salary per month( 31% of the basic salary of employee) every month.Festival Allowance: We have the provision of festival allowance and provide Dashain bonus which is based on the amount of employees’ basic salary.Training and Development Programs: We are obsessed with constantly developing our competencies. Hence, we determine the training needs for our people from the performance review that we conduct bi- yearly.Work on next generation technology projectsWork with leading edge technologyFun At EBAll work and no play is not our cup of tea. At EB, we enjoy:Office Events: Chat and Chew, Residential Annual Event, Team Lunch OutEEC Club Activities: Night outs, Picnics, Lunch Outs, Futsal, Festival Events, Pool Parties, Day out eventsFood and Coffee: Office Provided lunch and stocked pantryInspiring Colleagues: Fun and friendly work environment with brilliant one of a kind teamApplying ProcedureSubmit a cover letter along with your recently updated resume via email to “[email protected]” with “Application for Junior iOS Developer” in the subject line.OR,Send your application via our website https://ebpearls.com.au/apply-now/?jobid=583547000001704274OR,
"
https://merojob.com/front-end-developer-98/,Front End Developer,Socheko.com ,"
Mid Level
",2,"
Full Time
",Kathmandu,"
Negotiable
","Nov. 09, 2020 23:55
(1 week, 5 days from now)
",Bachelor,"
Javascript
Css
Debugging
","Undertake development
operational tasks to design website according to online shopping
requirement Build end to end websites
alongside new features and widgets Design/Develop product and
interface concepts from their earliest stages.Develop frontend web
applications Collaborate closely with the
inter office team for any changes in theme & design  Conduct a test-driven development
approach for the codes written Ensure the technical
feasibility of UI/UX designsOptimize application for
maximum speed and scalability","
Skill full in Website designing
Knowledge about JS frontend
technologyExperience on Data
Visualization & Familiar with Developer tools HTML5, SASS (CSS 3)Have to possess good
knowledge of software life cycle, database relations, and data structuresShould be able to write
libraries and modular codes from scratch.Deep understanding of JS
programming, database modelling and design, scalable web architecture
"
https://merojob.com/uiux-designer-53/,UI/UX Designer,Agile Solutions ,"
Mid Level
",1,"
Full Time
","Gairidhara, Kathmandu","
Negotiable
","Nov. 12, 2020 23:55
(2 weeks, 1 day from now)
",Bachelor,"
Wireframing And Ui Prototyping
Visual Communication
Interaction Design
Ux Research
Analytics
","Up-to-date knowledge of design software like Adobe,
Illustrator and PhotoshopKnowledge of wireframe tools (e.g. Figma, Sketch, XD,
Wireframe.cc and InVision)Knowledge of design language like CSS, Android XML
layout",
https://merojob.com/data-manager/,Data Manager,HLE Nepal ,"
Senior Level
",1,"
Full Time
","Jawalakhel, Lalitpur, Nepal","
Negotiable
","Oct. 28, 2020 23:55
(13 hours from now)
",Bachelor,"
Data Analysis
Time Management
Multitasking
Communication
Ms Office
","BSc/BA in Computer Science, Engineering or relevant field; graduate degree in Data Science or other quantitative field is preferred","
The role of the Data Manager at Home Loan Experts (HLE) is to initially serve as a liaison between the marketing team and the broader HLE management team to develop and deliver world-class data customer/industry/opportunity insights that will improve customer profitability, customer targeting, internal processes, staff efficiencies and customer experience.Primary duties:Work with HLE business leaders (Senior Digital Marketing Manager, Digital Marketing Manager, CEO, Founder, GM Broking, Tech Team Manager) to understand the business needs for data and translate them into decision-ready user metricsMap and optimize the customer journey data flowIdentify valuable data sources and automate collection processesDeliver and implement a data strategy, (including managing/ prioritizing data and business intelligence requests) and converting them into clearly defined projects with well-defined parameters and deliverablesAnalyze large amounts of information to discover trends and patternsUndertake preprocessing of structured and unstructured dataDevelop custom data models and algorithms to apply to data setsBuild customer propensity models and machine learning algorithmsUse predictive modelling to increase and optimize customer experiences, revenue generation, marketing targeting and other business outcomesBuild and implement advanced machine learning algorithmsImplement regression models, simulations, scenario analysis, clustering, decision trees, neural networks, etc.to design the optimal data architecture for HLEDevelop processes and tools to monitor and analyze model performance and data accuracyResearch, acquire and apply mortgage industry knowledge to influence product design decisionsSecondary duties:Document business processes and propose innovative improvementsDevelop a clear definition and acceptance criteria for each of the features to ensure the business requirements will be addressedEnsure team activities are aligned with project objectives and stakeholders expectationsProvide regular updates to key stakeholdersAny other relevant duties as required from time to timeThe Benefits of Joining us!Get to work with one of our top outsourcing partnersA secure long-term rolePaid annual leave and sick leavePaid maternal and parental leavesA 5-day work week except for 1 Sunday of the monthAn environment that values continuous learning and developmentOffice-sponsored daily breakfasts and other benefitsRecreation room to unwind and chill!Parties and events – we want you to have some fun at work!Accident and health insurance for you and your two family membersOffice sponsored 'Employee Assistance Program' Work Hours: 8:00 am to 4:00 pm,  (including 1-hour lunch break)Note:  The detailed Position description will be discussed during the virtual interview. Applying Procedure:Sounds like an opportunity for you? Send us your resume and cover letter to [email protected]homeloanexperts.com.au with the subject line ""Career: Data Manager"", addressing all the essential requirements. Visit hlenepal.com.np and homeloanexperts.com.au to know more about us!Due to the high volume of applications received, we regret that only short-listed candidates will be contacted. Also note that we are working from home currently due to the Covid-19 lockdown, and will continue to do so in the coming months. 
"
https://merojob.com/business-intelligence-3/,Business Intelligence,Safalsathi Incorporate Pvt. Ltd. ,"
Mid Level
",1,"
Full Time
","Kathmandu, Nepal","
Negotiable
","Nov. 13, 2020 23:55
(2 weeks, 2 days from now)
",Bachelor,"
Problem Solving
Excel
Analytical
Communication
","Bachelor’s degree in Information Technology, Computer Science, Engineer or related discipline preferred 6 months to 1 year of work experience with proven ability to manage multiple complex projects and clients under tight deadlines High proficiency in Excel; experience with the latest BI features in Excel Strong SQL skills Background in analytics or statistics preferred Must be intellectually curious—innately driven to ask questions and dive into the details and obsessed with problem solving and finding efficiencies to help grow an ever- changing business Excellent Verbal and Written English skills","
Interpret massive quantitative data, analyze results using statistical techniques and provide ongoing reports Identify trends or patterns in complex data sets Conduct full analytical life cycle activities which include data gathering, data extraction, analysis, and presentation of results Identify and resolve issues systematically and collect feedback for further modification Filter and clean data, and review reports, and performance indicators to locate and correct problem 
"
https://merojob.com/content-writer-commercial/,Content Writer (Commercial),Safalsathi Incorporate Pvt. Ltd. ,"
Mid Level
",1,"
Full Time
","Kathmandu, Nepal","
Negotiable
","Nov. 13, 2020 23:55
(2 weeks, 2 days from now)
",Bachelor,"
Organizational
Ms Office
Communication
Search Engine Optimization (Seo)
","Proficiency in English and Nepali writing with experience in translation, proofreading and subtitlingExperience in producing copy for digital, print and broadcast channels.Understanding of SEO concepts preferredExceptional skill with the nuances of social media writing, including the use of hashtags, emoji’s and acronymsProficiency with Microsoft Office software, including Word, Excel, PowerPointA collaborative work ethic and easy-going natureAbility to take constructive criticism with ease and graceExperienced at multi-tasking and is not intimidated by the thought of juggling multiple projects and tasks at onceAbility to collaborate across all teams and can own projects from start to finishExcellent organizational, verbal and written communication skills","
Write original, high- engagement contents that reflects our brand’s voice in various mediums such as for advertisements, media releases, corporate releases, videos, blogs, social media etcCollaborate with Marketing, PR and Customer Service to develop a variety of contentsPrepare and publish articles that describe the company and productsShape language and tone used in sales emails, banners and brochuresLiaise with designers to enrich text with visual aids like images and chartsProduce error-free content that adheres to the company’s style guidelinesSimultaneously manage multiple projects with short deadlines
"
